AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16;AccX17;AccY17;AccZ17;GyrX17;GyrY17;GyrZ17;AccX18;AccY18;AccZ18;GyrX18;GyrY18;GyrZ18;AccX19;AccY19;AccZ19;GyrX19;GyrY19;GyrZ19;AccX20;AccY20;AccZ20;GyrX20;GyrY20;GyrZ20;Label
-40,78014184;2,836879433;-78,0141844;-100;-0,174155347;13,08487171;-44,32624113;-12,94326241;-64,89361702;-49,95936375;-2,589109486;2,983861605;-42,31678487;-18,321513;-61,82033097;-32,01749294;-2,844537327;1,095243624;-43,79432624;-21,36524823;-59,21985816;-17,8567282;-3,070939278;-1,410658307;-42,69503546;-27,37588652;-58,86524823;-17,38999187;-3,629397423;-1,836758388;-43,61702128;-34,89361702;-53,12056738;5,867874144;-4,065946825;-5,259491466;-42,41134752;-37,16312057;-51,77304965;11,50586323;-3,401834436;-5,863230001;-41,77304965;-40,42553191;-49,36170213;10,54452572;-3,545802856;-6,392662255;-40,85106383;-41,63120567;-45,67375887;9,917566469;-3,127830024;-5,723905724;-41,34751773;-38,5106383;-41,34751773;17,62684314;-2,203645652;-6,88958551;-39,5035461;-40,4964539;-36,59574468;13,62823639;-2,538023917;-6,606292813;-39,07801418;-41,77304965;-33,12056738;12,03993963;-2,468361779;-6,048995704;-38,65248227;-41,63120567;-29,64539007;14,10193893;-3,01172646;-6,304423546;-37,23404255;-44,68085106;-28,08510638;6,220828979;-3,60617671;-5,960756995;-36,95035461;-48,65248227;-26,59574468;-0,986880297;-4,033437827;-3,93126669;-36,95035461;-51,27659574;-26,95035461;-1,288749565;-4,404969233;-4,284221526;-37,37588652;-52,9787234;-29,07801418;-8,347846279;-4,646464646;-2,333681644;-39,0070922;-54,25531915;-30,78014184;-15,47196099;-4,261000813;-0,736096598;-39,07801418;-53,68794326;-33,68794326;-12,59723674;-4,339951237;-1,172646;-39,64539007;-52,05673759;-35,81560284;-11,93312435;-4,158829676;-1,544177406;tilt_right
-43,97163121;-47,16312057;-42,19858156;-17,14849646;-0,68501103;-2,983861605;-41,13475177;-44,14893617;-41,31205674;-13,63055846;-2,600719842;-3,099965169;-40,1891253;-42,55319149;-40,07092199;-8,417508418;-2,41108402;-3,394094199;-40,60283688;-42,19858156;-39,71631206;-8,109833972;-3,140601416;-3,158016951;-40,78014184;-42,4822695;-40,42553191;-7,316846627;-3,160339022;-3,332172298;-39,92907801;-40,85106383;-40;-4,911180773;-3,666550563;-3,392546151;-40,63829787;-41,13475177;-40;-3,601532567;-3,541158714;-3,341460583;-40,78014184;-41,20567376;-40,92198582;-4,41890166;-4,103099965;-3,322884013;-40,92198582;-41,06382979;-40,85106383;-4,019505399;-3,281086729;-3,48078486;-40,35460993;-40,78014184;-40,35460993;-4,061302682;-3,448275862;-3,397190294;-41,41843972;-30,07092199;-43,19148936;-19,99071171;-3,564379426;-1,019389295;-41,06382979;-25,17730496;-46,02836879;-25,41507024;-3,527226286;-0,294903054;-42,12765957;-21,70212766;-48,58156028;-23,15337281;-3,545802856;-0,852200163;-41,4893617;-19,29078014;-53,68794326;-19,76314873;-4,033437827;-1,126204574;-43,04964539;-18,5106383;-57,09219858;-17,65935214;-3,963775688;-1,455938697;-43,33333333;-30,14184397;-57,87234043;-2,872402183;-3,387902009;-2,918843608;-43,61702128;-33,90070922;-57,5177305;12,33716475;-3,531870428;-5,928247997;-43,12056738;-36,87943262;-54,46808511;24,68129572;-2,88633461;-8,050621154;-42,55319149;-40,07092199;-46,95035461;27,15662371;-2,171136654;-8,027400441;-41,06382979;-40,42553191;-42,05673759;22,71217926;-2,347614072;-7,48403576;tilt_right
-30,85106383;-40,78014184;-8,510638298;36,05015674;-3,680482991;-12,50435388;-35,46099291;-50,70921986;-18,97163121;23,32520608;-4,144897248;-8,789039824;-37,35224586;-51,30023641;-19,5035461;2,372382832;-4,090715585;-4,53190913;-36,79078014;-52,74822695;-21,80851064;-3,81400209;-4,603506328;-3,407639615;-37,09219858;-53,75886525;-24,25531915;-4,321374666;-4,391036805;-3,197492163;-39,29078014;-56,45390071;-29,29078014;-16,56333449;-4,251712528;-0,596772321;-38,58156028;-54,25531915;-30,9929078;-21,65331476;-4,107744108;-0,229885057;-38,43971631;-52,69503546;-34,39716312;-15,07720887;-4,089167537;-1,49773598;-39,92907801;-50,42553191;-37,23404255;-13,28921398;-3,569023569;-2,003947521;-40,21276596;-46,80851064;-38,43971631;-14,90073145;-3,438987577;-1,92964124;-40;-44,18439716;-39,57446809;-9,624985487;-3,629397423;-2,807384187;-40,42553191;-42,4822695;-39,92907801;-7,511900615;-3,373969581;-2,955996749;-40,92198582;-42,05673759;-40,4964539;-6,959247649;-3,476140718;-2,969929177;-40,56737589;-41,20567376;-40,63829787;-5,631022872;-3,313595727;-3,220712876;-40,70921986;-41,20567376;-40,42553191;-3,908045977;-3,582955997;-3,308951585;-40,70921986;-40,92198582;-40,35460993;-4,911180773;-3,49936143;-3,211424591;-40,9929078;-40,28368794;-40,70921986;-4,632532219;-3,717636131;-3,308951585;-40,21276596;-40;-40,4964539;-4,41890166;-3,443631719;-3,471496575;-40,42553191;-39,64539007;-40,14184397;-3,545802856;-3,522582143;-3,471496575;-40,21276596;-39,64539007;-40,42553191;-2,756298618;-3,211424591;-3,908045977;tilt_right
-43,97163121;12,05673759;-57,44680851;-75,33960293;-6,652734239;9,950075467;-44,85815603;-7,269503546;-54,78723404;-48,32230349;-4,783466852;5,665853942;-43,61702128;-13,12056738;-55,43735225;-37,83815163;-4,671233407;2,6742521;-43,97163121;-17,28723404;-55,85106383;-24,66620225;-4,348078486;0,069662139;-44,18439716;-21,06382979;-56,59574468;-16,04783467;-4,186694532;-1,246952281;-43,68794326;-31,20567376;-56,45390071;0,736096598;-3,513293858;-4,558225938;-43,82978723;-34,68085106;-55,24822695;9,903634042;-3,113897597;-6,011842564;-43,19148936;-36,95035461;-52,76595745;23,65494021;-3,03030303;-8,250319285;-41,63120567;-39,71631206;-46,95035461;25,15035412;-2,760942761;-7,915941019;-40,63829787;-40,28368794;-41,77304965;20,71519796;-2,347614072;-7,474747475;-39,5035461;-41,27659574;-32,76595745;24,59770115;-2,8306049;-7,869499594;-37,0212766;-42,69503546;-28,86524823;25,07140369;-3,513293858;-8,58469755;-38,08510638;-47,23404255;-24,18439716;8,496458841;-3,03030303;-5,593869732;-37,65957447;-51,13475177;-24,75177305;-0,7035876;-3,740856844;-4,284221526;-37,44680851;-54,75177305;-24,11347518;-3,592244282;-4,469987229;-3,935910832;-37,94326241;-57,58865248;-28,65248227;-13,29850226;-3,736212702;-1,999303379;-39,29078014;-57,94326241;-31,77304965;-22,40102171;-3,629397423;-0,420294903;-38,5106383;-55,60283688;-35,88652482;-20,06966214;-3,870892836;-0,768605596;-39,92907801;-50,9929078;-37,5177305;-19,34982004;-3,373969581;-0,773249739;-39,57446809;-47,30496454;-39,0070922;-16,80482991;-3,160339022;-1,075119006;tilt_right
-42,19858156;-36,87943262;-39,71631206;1,102983862;-4,144897248;-3,262510159;-39,71631206;-37,94326241;-39,89361702;-0,766283525;-3,332172298;-3,889469407;-41,13475177;-38,65248227;-40,42553191;-1,613839545;-3,858508456;-3,332172298;-40,78014184;-39,36170213;-40,07092199;-1,317775456;-3,721119238;-3,535353535;-40,63829787;-39,64539007;-40,56737589;-2,050388947;-3,708347846;-3,387902009;-40,4964539;-40,4964539;-40,56737589;-3,03030303;-3,545802856;-3,517938001;-41,13475177;-40,70921986;-40,56737589;-3,610820852;-3,671194706;-3,211424591;-40,21276596;-40,78014184;-40,4964539;-3,206780448;-3,262510159;-3,866248694;-40,42553191;-40,70921986;-40,85106383;-3,754789272;-3,406478579;-3,569023569;-40,56737589;-40,4964539;-40,42553191;-3,699059561;-3,513293858;-3,485429003;-41,34751773;-29,85815603;-44,68085106;-23,74317892;-3,819807268;0,011610356;-41,34751773;-25,03546099;-46,17021277;-24,84384071;-3,940554975;-0,174155347;-42,34042553;-22,19858156;-50;-20,38546383;-4,11238825;-0,726808313;-43,19148936;-20,35460993;-53,90070922;-20,7848601;-3,954487403;-1,037965866;-42,90780142;-19,78723404;-58,08510638;-20,00928829;-3,861604551;-1,13549286;-43,68794326;-30,70921986;-55,95744681;6,081504702;-3,188203878;-5,064437478;-43,33333333;-34,39716312;-56,80851064;25,17357483;-3,271798444;-8,844769534;-41,9858156;-38,22695035;-49,43262411;31,04841519;-2,375478927;-8,505747126;-41,13475177;-40,14184397;-43,82978723;29,31615001;-2,361546499;-8,310693138;-39,5035461;-41,56028369;-33,19148936;35,96656217;-2,872402183;-9,945431325;tilt_right
-38,29787234;-61,70212766;-23,40425532;18,77394636;-4,028793684;-9,021246952;-41,4893617;-64,18439716;-23,93617021;-16,02229188;-2,124695228;-2,031812377;-39,12529551;-62,29314421;-26,35933806;-25,29122644;-3,223808971;-0,050311545;-38,20921986;-60,54964539;-27,83687943;-22,87240218;-3,993962615;-0,296064089;-38,79432624;-58,43971631;-30,56737589;-21,41646349;-3,78729827;-0,39707419;-39,07801418;-55,39007092;-33,19148936;-27,3191687;-3,508649716;0,647857889;-38,36879433;-51,41843972;-36,87943262;-17,654708;-4,678973644;-0,750029026;-39,78723404;-48,58156028;-38,58156028;-10,87890398;-3,745500987;-2,407987925;-40,70921986;-45,60283688;-40,35460993;-10,93463369;-3,420411007;-2,305816789;-41,13475177;-43,82978723;-40,28368794;-9,290607222;-3,578311854;-2,565888773;-40,56737589;-42,41134752;-40,70921986;-7,103216069;-3,471496575;-2,742366191;-40,35460993;-40,56737589;-39,92907801;-8,528967839;-3,141762452;-2,877046325;-40,21276596;-39,78723404;-40,07092199;-7,614071752;-3,675838848;-2,412632068;-40,21276596;-39,43262411;-39,85815603;-3,764077557;-3,522582143;-3,341460583;-39,57446809;-38,93617021;-40;-2,774875189;-3,378613723;-3,93126669;-40,9929078;-39,71631206;-43,61702128;-6,248693835;-3,889469407;-2,68663648;-40,14184397;-39,71631206;-40,85106383;-2,719145478;-3,675838848;-3,457564147;-40,21276596;-39,78723404;-40,78014184;-2,802740044;-3,555091141;-3,791942413;-39,92907801;-39,5035461;-40,92198582;-3,764077557;-3,903401834;-3,457564147;-40,78014184;-39,71631206;-40,4964539;-3,93126669;-3,383257866;-3,373969581;tilt_right
-43,26241135;13,12056738;-57,44680851;-70,64901892;-5,793567863;9,114129804;-43,26241135;-4,787234043;-52,65957447;-34,23894114;-4,539649367;2,089864159;-43,14420804;-13,94799054;-53,07328605;-22,76790897;-4,322922714;-0,460544139;-42,81914894;-17,46453901;-53,36879433;-19,28480204;-4,307442238;-0,400557297;-42,76595745;-20,63829787;-54,04255319;-19,51236503;-4,326018809;-0,805758737;-42,9787234;-31,13475177;-52,62411348;-2,519447347;-3,638685708;-3,64332985;-42,9787234;-34,11347518;-53,90070922;7,804481598;-3,513293858;-5,561360734;-42,19858156;-35,17730496;-51,27659574;15,96888424;-2,932776036;-6,903517938;-41,06382979;-38,79432624;-46,95035461;18,68106351;-2,496226634;-7,409729479;-41,56028369;-40,42553191;-42,12765957;21,48148148;-2,486938349;-6,880297225;-39,21985816;-41,63120567;-35,39007092;24,91814699;-2,751654476;-8,42215256;-39,43262411;-43,75886525;-30,85106383;13,50748868;-3,072100313;-5,979333566;-38,79432624;-47,16312057;-28,36879433;2,519447347;-3,262510159;-3,815163126;-39,14893617;-47,30496454;-27,73049645;-0,016254499;-3,592244282;-4,2377801;-38,0141844;-50,85106383;-27,87234043;-2,621618484;-3,861604551;-4,261000813;-38,86524823;-52,76595745;-30,56737589;-7,730175316;-3,726924417;-3,067456171;-37,80141844;-54,04255319;-32,12765957;-8,789039824;-3,610820852;-3,508649716;-39,5035461;-53,33333333;-34,18439716;-12,63903402;-4,065946825;-2,547312202;-39,64539007;-52,76595745;-36,38297872;-17,25995588;-4,247068385;-1,121560432;-39,64539007;-48,79432624;-37,44680851;-12,67154302;-3,2996633;-2,519447347;tilt_right
-39,36170213;-39,0070922;-39,71631206;-5,027284338;-5,329153605;-1,381632416;-40,60283688;-39,71631206;-39,71631206;-2,008591664;-4,098455823;-3,19284802;-40,42553191;-40,78014184;-40,42553191;-1,118464337;-3,928170595;-3,254769921;-40,42553191;-41,22340426;-40,15957447;-1,962150238;-3,750145129;-3,297341228;-40,42553191;-41,4893617;-40,63829787;-3,773365842;-3,778009985;-3,099965169;-40,63829787;-41,84397163;-40,78014184;-4,038081969;-3,550446999;-3,350748868;-40,21276596;-41,77304965;-40,78014184;-4,460698943;-3,46220829;-3,346104725;-40,4964539;-41,20567376;-40,70921986;-5,542784163;-3,545802856;-3,262510159;-40,35460993;-40,4964539;-40,63829787;-5,473122025;-3,610820852;-3,178915593;-40,35460993;-39,92907801;-39,92907801;-3,680482991;-3,420411007;-3,62475328;-40,9929078;-29,07801418;-43,90070922;-20,70126553;-3,49936143;-0,949727157;-41,63120567;-24,68085106;-46,5248227;-22,94903054;-4,010217114;-0,044119354;-41,77304965;-21,56028369;-50,42553191;-22,57285499;-4,279577383;-0,643213747;-42,69503546;-21,06382979;-53,33333333;-17,83582956;-3,940554975;-1,284105422;-43,61702128;-20,56737589;-56,73758865;-11,28294439;-3,80587484;-2,133983513;-42,62411348;-30,42553191;-53,26241135;21,77870661;-3,17427145;-8,148148148;-41,13475177;-35,03546099;-49,85815603;29,04214559;-2,431208638;-8,90978753;-41,56028369;-39,5035461;-43,19148936;27,11482643;-1,873911529;-7,572274469;-40;-42,4822695;-37,58865248;25,51724138;-2,923487751;-8,041332869;-38,5106383;-45,60283688;-30,92198582;24,05898061;-3,076744456;-7,939161732;tilt_right
-38,29787234;-53,19148936;-30,14184397;-31,38279345;-2,101474515;1,846046674;-37,23404255;-56,91489362;-28,36879433;-27,66747939;-3,599210496;-0,592128178;-37,11583924;-55,20094563;-30,61465721;-15,26761872;-4,121676535;-2,039552614;-38,65248227;-56,02836879;-33,15602837;-13,46801347;-3,87785905;-2,414954139;-39,43262411;-55,46099291;-34,53900709;-16,12678509;-3,592244282;-1,753163822;-39,29078014;-54,32624113;-35,74468085;-18,08661326;-3,91269012;-1,595262975;-40,07092199;-50,21276596;-38,86524823;-15,77383026;-3,819807268;-1,265528852;-41,13475177;-47,30496454;-39,71631206;-16,20109137;-3,471496575;-1,302681992;-40,63829787;-43,40425532;-39,64539007;-15,65772669;-3,415766864;-1,107628004;-40,14184397;-40,63829787;-39,85815603;-11,93776849;-3,708347846;-2,064321375;-40,92198582;-38,86524823;-40,70921986;-4,172762104;-3,46220829;-3,007082317;-40,14184397;-37,5177305;-38,15602837;-2,533379775;-3,239289446;-3,234645304;-40,21276596;-39,07801418;-40,70921986;-4,711482643;-3,675838848;-2,88633461;-40,21276596;-39,21985816;-41,20567376;-5,069081621;-3,573667712;-3,443631719;-40,14184397;-38,65248227;-39,85815603;-1,869267387;-3,875536979;-3,666550563;-39,78723404;-39,07801418;-40,70921986;-2,644839197;-3,973063973;-3,96841983;-40,28368794;-40,63829787;-42,26950355;-1,400208986;-3,141762452;-3,91269012;-40,63829787;-40,28368794;-40,92198582;-1,544177406;-3,164983165;-3,220712876;-40,42553191;-40,78014184;-40,42553191;0,972947869;-4,172762104;-4,25635667;-41,63120567;-39,21985816;-41,41843972;-8,849413677;-3,211424591;-1,883199814;tilt_right
-37,94326241;12,76595745;-64,53900709;-54,62672704;-4,980842912;0,893997446;-42,0212766;-7,446808511;-59,92907801;-25,64727737;-4,528039011;-0,998490654;-42,08037825;-13,71158392;-58,5106383;-19,82661868;-4,740895545;-3,069004218;-41,84397163;-19,32624113;-56,73758865;-15,07604783;-4,493207941;-3,117380704;-42,62411348;-22,26950355;-57,09219858;-9,597120632;-3,759433415;-3,434343434;-43,4751773;-33,04964539;-52,9787234;8,510391269;-3,466852432;-5,603158017;-41,91489362;-35,24822695;-50,85106383;17,26924417;-2,672704052;-7,219319633;-41,70212766;-39,5035461;-46,38297872;18,71821665;-2,138627656;-6,652734239;-41,34751773;-40,35460993;-41,63120567;20,2182747;-2,031812377;-6,42052711;-39,07801418;-41,77304965;-35,46099291;22,93974225;-2,737722048;-7,228607918;-38,72340426;-44,25531915;-31,4893617;17,18100546;-2,644839197;-6,685243237;-38,79432624;-47,5177305;-28,93617021;0,661790317;-3,308951585;-3,94984326;-38,29787234;-47,65957447;-27,5177305;-1,363055846;-4,028793684;-3,355393011;-37,94326241;-50,4964539;-28,5106383;-3,021014745;-4,312086381;-4,047370254;-39,36170213;-51,91489362;-29,57446809;-7,762684314;-4,019505399;-3,550446999;-38,65248227;-52,69503546;-31,77304965;-11,16219668;-4,168117961;-2,273307791;-39,29078014;-52,26950355;-33,54609929;-7,070707071;-3,880181122;-3,350748868;-40;-52,9787234;-36,73758865;-8,877278532;-3,206780448;-3,048879601;-39,92907801;-50,35460993;-37,80141844;-14,25983978;-3,2996633;-1,790316963;-39,43262411;-48,79432624;-39,29078014;-15,39301057;-3,169627308;-1,390920701;tilt_right
-41,84397163;-39,36170213;-40,07092199;1,428073842;-4,841518635;-4,07523511;-40,60283688;-39,18439716;-39,18439716;-2,786485545;-4,063624753;-3,320561941;-40,89834515;-39,47990544;-39,95271868;-2,759394713;-3,982352258;-3,463756337;-40,5141844;-39,45035461;-39,80496454;-2,914199466;-4,121676535;-3,343782654;-40,35460993;-39,64539007;-40,42553191;-2,872402183;-3,80587484;-3,490073145;-40,42553191;-39,92907801;-40,35460993;-3,921978405;-3,601532567;-3,401834436;-40,63829787;-40,4964539;-40,85106383;-3,15569488;-3,620109137;-3,592244282;-40,35460993;-40,35460993;-40,56737589;-3,230001161;-3,64332985;-3,494717288;-40,70921986;-40,42553191;-40,92198582;-3,536514571;-3,429699292;-3,62475328;-40,4964539;-40,28368794;-40,21276596;-3,680482991;-3,360037153;-3,587600139;-41,13475177;-29,57446809;-43,68794326;-16,64692906;-3,764077557;-1,632416115;-40,9929078;-27,30496454;-45,60283688;-15,42551956;-4,024149541;-1,256240567;-41,70212766;-25,17730496;-47,37588652;-13,76291652;-3,903401834;-2,324393359;-42,76595745;-24,46808511;-50,4964539;-16,84198305;-4,038081969;-0,763961454;-42,55319149;-20,4964539;-52,83687943;-17,654708;-4,312086381;-1,428073842;-42,41134752;-32,19858156;-53,75886525;-5,937536282;-3,629397423;-2,742366191;-43,40425532;-33,4751773;-55,03546099;-2,05503309;-3,406478579;-4,223847672;-42,90780142;-36,17021277;-54,32624113;2,858469755;-3,095321026;-4,298153953;-41,9858156;-36,17021277;-51,56028369;16,69337049;-2,863113898;-7,962382445;-41,63120567;-40,42553191;-47,87234043;22,27098572;-2,23615465;-8,157436433;tilt_right
-38,29787234;-40,78014184;-26,59574468;9,6482062;-2,101474515;-2,844537327;-36,70212766;-42,73049645;-20,03546099;25,71693951;-4,144897248;-7,709276675;-37,58865248;-47,04491726;-23,75886525;12,15604319;-3,688223228;-5,723905724;-37,23404255;-49,55673759;-22,78368794;0,824335307;-4,243585278;-3,48891211;-37,30496454;-51,06382979;-23,26241135;-3,276442587;-4,697550215;-2,449785208;-37,65957447;-54,82269504;-25,03546099;-5,696040868;-4,762568211;-2,960640892;-37,94326241;-56,95035461;-29,29078014;-17,10205503;-3,796586555;-1,325902705;-39,14893617;-56,24113475;-30,92198582;-19,34053175;-3,801230698;-0,434227331;-39,5035461;-53,75886525;-35,24822695;-16,33577151;-3,434343434;-1,311970277;-39,57446809;-50,63829787;-38,0141844;-14,9936143;-2,672704052;-1,943573668;-39,64539007;-46,59574468;-38,72340426;-15,77383026;-3,118541739;-1,576686404;-40,85106383;-43,61702128;-40,07092199;-13,66074538;-3,620109137;-1,251596424;-39,5035461;-40,70921986;-40,21276596;-9,049111808;-3,824451411;-2,593753628;-39,92907801;-40,07092199;-39,71631206;-5,593869732;-3,596888424;-3,081388599;-40,4964539;-39,71631206;-40,07092199;-4,367816092;-4,052014397;-3,392546151;-40,42553191;-39,78723404;-40,63829787;-3,406478579;-3,582955997;-3,569023569;-40,21276596;-39,64539007;-40,4964539;-2,932776036;-3,610820852;-3,977708116;-40,14184397;-40,42553191;-40,07092199;-3,46220829;-3,401834436;-4,005572971;-41,41843972;-40,42553191;-41,13475177;-2,547312202;-3,257866016;-3,796586555;-41,06382979;-40,28368794;-40,4964539;-1,980726808;-3,31823987;-3,80587484;tilt_right
-43,97163121;9,929078014;-62,76595745;-97,77081156;-4,330662951;11,71484965;-42,37588652;-2,482269504;-57,62411348;-59,61918031;-4,795077209;6,188319981;-41,96217494;-9,338061466;-57,56501182;-36,37524672;-4,129416773;1,056542436;-43,35106383;-15,42553191;-58,15602837;-21,57784744;-4,307442238;-0,818530129;-43,26241135;-20,42553191;-58,93617021;-19,11761291;-3,773365842;-1,130848717;-43,4751773;-30,70921986;-57,37588652;5,217694183;-3,564379426;-4,915824916;-43,90070922;-35,31914894;-54,96453901;21,67653547;-3,016370603;-8,018112156;-42,55319149;-38,0141844;-50,9929078;28,70776733;-2,649483339;-8,519679554;-40,9929078;-41,06382979;-44,18439716;25,64263323;-1,813537676;-8,120283293;-39,36170213;-40,56737589;-35,74468085;31,49889702;-2,533379775;-9,81075119;-37,58865248;-44,39716312;-29,21985816;29,8177174;-3,01172646;-9,601764774;-36,5248227;-47,73049645;-25,74468085;11,62196679;-3,522582143;-6,610936956;-37,65957447;-53,04964539;-22,69503546;-3,843027981;-4,41890166;-3,141762452;-37,09219858;-55,03546099;-23,90070922;-10,00580518;-4,697550215;-2,426564496;-38,15602837;-57,73049645;-27,44680851;-15,20724486;-4,391036805;-1,089051434;-38,5106383;-56,02836879;-30,21276596;-20,98455823;-3,680482991;-0,113781493;-39,5035461;-55,17730496;-34,18439716;-18,56960409;-3,373969581;-0,39707419;-39,36170213;-50,70921986;-37,5177305;-16,20573552;-2,770231046;-1,790316963;-40;-46,95035461;-39,43262411;-12,6483223;-3,448275862;-1,906420527;-40,21276596;-44,60992908;-39,92907801;-12,18390805;-3,387902009;-1,869267387;tilt_right
-39,0070922;-40,07092199;-39,0070922;-4,864739347;-3,541158714;-3,425055149;-39,89361702;-39,89361702;-39,18439716;-4,214559387;-3,471496575;-3,378613723;-39,95271868;-39,71631206;-39,59810875;-4,346143427;-3,595340377;-3,394094199;-40,42553191;-40,24822695;-40,78014184;-3,947521189;-3,500522466;-3,581794961;-40;-39,78723404;-40,07092199;-3,699059561;-3,31823987;-3,60617671;-40,42553191;-39,71631206;-40,78014184;-3,582955997;-3,638685708;-3,443631719;-40,56737589;-39,85815603;-40,63829787;-3,791942413;-3,550446999;-3,490073145;-40,42553191;-39,85815603;-40,63829787;-3,355393011;-3,373969581;-3,601532567;-40,07092199;-39,43262411;-39,85815603;-3,076744456;-3,647973993;-3,564379426;-40,78014184;-40,07092199;-40,56737589;-3,596888424;-3,736212702;-3,341460583;-40,92198582;-29,43262411;-44,75177305;-22,95367468;-3,661906421;-0,211308487;-41,84397163;-25,60283688;-47,30496454;-22,28491815;-4,005572971;-0,452803901;-42,34042553;-21,63120567;-51,06382979;-24,41657959;-4,154185533;-0,554975038;-43,61702128;-18,79432624;-54,60992908;-19,36375247;-3,894113549;-1,005456868;-43,90070922;-19,85815603;-57,94326241;-13,86044352;-3,638685708;-1,716010682;-44,39716312;-29,64539007;-54,53900709;14,44560548;-3,271798444;-6,555207245;-42,55319149;-33,33333333;-51,4893617;27,16126785;-2,477650064;-8,700801115;-41,91489362;-38,72340426;-45,81560284;35,08881923;-2,403343783;-9,476372925;-39,85815603;-43,04964539;-38,58156028;29,87344711;-2,115406943;-8,965517241;-38,5106383;-43,90070922;-30,9929078;28,22013236;-3,164983165;-9,532102636;tilt_right
-41,4893617;-64,18439716;-25,53191489;-24,02182747;-2,287240218;-0,661790317;-38,12056738;-61,34751773;-27,30496454;-19,91176129;-4,156507605;-1,126204574;-38,06146572;-60,87470449;-28,84160757;-20,62386315;-4,052014397;0,081272495;-38,56382979;-59,04255319;-30,93971631;-20,42842215;-3,808196912;-0,249622663;-38,93617021;-57,23404255;-32,62411348;-19,25229305;-3,703703704;-0,411006618;-38,72340426;-53,61702128;-35,46099291;-19,75850459;-3,93126669;-0,192731917;-39,92907801;-49,71631206;-37,80141844;-18,79252293;-3,434343434;-0,327412052;-40,14184397;-45,46099291;-39,57446809;-14,79856032;-3,285730872;-1,493091838;-40;-42,62411348;-39,85815603;-11,31080924;-3,452920005;-2,078253802;-40,28368794;-40,63829787;-40,28368794;-9,253454081;-3,596888424;-2,477650064;-39,92907801;-39,29078014;-40,28368794;-4,07523511;-3,452920005;-3,494717288;-39,85815603;-39,64539007;-40,07092199;-2,695924765;-3,62475328;-3,601532567;-40,42553191;-40,07092199;-40;-3,33681644;-3,917334262;-3,434343434;-40,35460993;-40,28368794;-40,70921986;-3,434343434;-3,64332985;-3,438987577;-40,42553191;-40,21276596;-40,35460993;-2,84918147;-3,448275862;-3,722280274;-40,70921986;-40,56737589;-40,42553191;-3,815163126;-3,712991989;-3,364681296;-40,78014184;-40,28368794;-40,70921986;-3,48078486;-3,401834436;-3,569023569;-40,4964539;-40,35460993;-40,42553191;-3,141762452;-3,276442587;-3,791942413;-40,9929078;-40,35460993;-40,42553191;-3,582955997;-3,508649716;-3,555091141;-40,14184397;-40,28368794;-40,35460993;-3,578311854;-3,541158714;-3,448275862;tilt_right
